time,lat,lon,alt,MCC,MNC,CELL_ID,earfcn_dl,earfcn_ul,RSRP,RSRQ,SINR,LTE RRC,csq,
2022-03-21T06:39:47.000Z,35.39179865,139.4257617,71,440,20,26935818,3750,21750,-91,-18,7,connected,91,
2022-03-21T06:39:49.000Z,35.39170025,139.425733,73,440,20,26936070,3750,21750,-91,-18,10,connected,91,
2022-03-21T06:39:50.000Z,35.3916454,139.4257222,73,440,20,26936070,3750,21750,-91,-18,6,connected,91,
2022-03-21T06:39:53.000Z,35.39149272,139.4256673,73,440,20,26936070,3750,21750,-91,-18,6,connected,86,
2022-03-21T06:39:55.000Z,35.39139036,139.4256457,73,440,20,26936070,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:39:56.000Z,35.39134286,139.425635,72,440,20,26936070,3750,21750,-86,-18,7,connected,86,
2022-03-21T06:39:59.000Z,35.39119697,139.4255967,72,440,20,26936070,3750,21750,-86,-18,7,connected,86,
2022-03-21T06:40:01.000Z,35.39110197,139.4255764,73,440,20,26936070,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:40:02.000Z,35.39105108,139.4255585,73,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:05.000Z,35.39089783,139.425519,72,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:07.000Z,35.39080283,139.4254987,73,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:08.000Z,35.39075929,139.4254808,73,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:11.000Z,35.39060605,139.4254413,73,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:13.000Z,35.39051105,139.425421,74,440,20,26936070,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:40:14.000Z,35.39046354,139.4254103,76,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:17.000Z,35.39031764,139.4253708,75,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:19.000Z,35.39021925,139.4253421,76,440,20,26936070,3750,21750,-86,-18,7,connected,86,
2022-03-21T06:40:20.000Z,35.39016439,139.4253314,74,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:23.000Z,35.3900626,139.4252943,73,440,20,26936070,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:40:25.000Z,35.39007959,139.4252334,68,440,20,26936070,3750,21750,-86,-18,9,connected,86,
2022-03-21T06:40:26.000Z,35.39009318,139.4251642,68,440,20,26936070,3750,21750,-86,-18,9,connected,86,
2022-03-21T06:40:29.000Z,35.39011413,139.4250962,75,440,20,26936070,3750,21750,-86,-18,9,connected,93,
2022-03-21T06:40:31.000Z,35.39020856,139.425132,73,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:40:32.000Z,35.39026341,139.4251428,72,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:40:35.000Z,35.39041666,139.4251822,73,440,20,8659292,3750,21750,-85,-18,4,connected,84,
2022-03-21T06:40:37.000Z,35.39051506,139.4252109,73,440,20,8659292,3750,21750,-84,-18,4,connected,84,
2022-03-21T06:40:38.000Z,35.3905586,139.4252288,73,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:40:41.000Z,35.39070448,139.4252671,73,440,20,8659292,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:40:43.000Z,35.39080288,139.4252958,73,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:40:44.000Z,35.39084699,139.4252982,72,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:40:47.000Z,35.39100024,139.4253376,73,440,20,8659292,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:40:49.000Z,35.39109863,139.4253663,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:40:50.000Z,35.39114952,139.4253842,72,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:40:53.000Z,35.39130672,139.4254153,72,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:40:55.000Z,35.39139777,139.425444,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:40:56.000Z,35.39145262,139.4254547,72,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:40:59.000Z,35.39159116,139.425493,72,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:01.000Z,35.39168956,139.4255217,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:41:02.000Z,35.39173706,139.4255324,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:41:05.000Z,35.39188296,139.4255719,72,440,20,8659292,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:41:07.000Z,35.39196327,139.4255922,71,440,20,8659292,3750,21750,-85,-18,3,connected,85,
2022-03-21T06:41:08.000Z,35.39197063,139.4255934,72,440,20,8659292,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:11.000Z,35.39200176,139.4254466,68,440,20,26935818,3750,21750,-85,-18,9,connected,88,
2022-03-21T06:41:13.000Z,35.39200685,139.4254072,73,440,20,26935818,3750,21750,-88,-18,9,connected,88,
2022-03-21T06:41:14.000Z,35.3919848,139.425406,73,440,20,26935818,3750,21750,-85,-18,0,connected,85,
2022-03-21T06:41:17.000Z,35.39182419,139.4253653,75,440,20,26935818,3750,21750,-85,-18,0,connected,85,
2022-03-21T06:41:19.000Z,35.39172579,139.4253366,75,440,20,26935818,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:41:20.000Z,35.39167829,139.4253259,74,440,20,26935818,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:41:23.000Z,35.39152504,139.4252864,72,440,20,26935818,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:41:25.000Z,35.39142665,139.4252578,75,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:41:26.000Z,35.39137179,139.425247,74,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:41:29.000Z,35.39122589,139.4252075,75,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:41:31.000Z,35.39113089,139.4251872,75,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:32.000Z,35.39108339,139.4251765,76,440,20,26936070,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:41:35.000Z,35.39093749,139.425137,74,440,20,26936070,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:41:37.000Z,35.39084249,139.4251167,74,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:38.000Z,35.39078763,139.4251059,76,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:41:41.000Z,35.39064173,139.4250665,75,440,20,26936070,3750,21750,-85,-18,7,connected,85,
2022-03-21T06:41:43.000Z,35.39054334,139.4250378,75,440,20,26936070,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:44.000Z,35.39048849,139.425027,74,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:41:47.000Z,35.39034598,139.4249959,75,440,20,26936070,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:41:49.000Z,35.39026964,139.4249685,78,440,20,26935818,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:41:50.000Z,35.39026568,139.4249756,88,440,20,26935818,3750,21750,-85,-18,10,connected,85,
2022-03-21T06:41:53.000Z,35.39032673,139.4251201,87,440,20,26935818,3750,21750,-85,-18,10,connected,85,
2022-03-21T06:41:55.000Z,35.39037421,139.4252323,92,440,20,26935818,3750,21750,-85,-18,4,connected,85,
2022-03-21T06:41:56.000Z,35.39039795,139.4252885,88,440,20,26935818,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:41:59.000Z,35.39045844,139.4254485,85,440,20,26935818,3750,21750,-85,-18,9,connected,85,
2022-03-21T06:42:01.000Z,35.39050592,139.4255607,82,440,20,26935818,3750,21750,-85,-18,10,connected,85,
2022-03-21T06:42:02.000Z,35.3905223,139.4256156,83,440,20,26935818,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:42:05.000Z,35.3905941,139.4257685,75,440,20,26935818,3750,21750,-85,-18,6,connected,85,
2022-03-21T06:42:07.000Z,35.39059353,139.425784,75,440,20,26935818,3750,21750,-85,-18,5,connected,85,
2022-03-21T06:42:08.000Z,35.39059353,139.425784,73,440,20,26935818,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:42:11.000Z,35.39059351,139.4257828,74,440,20,26935818,3750,21750,-85,-18,8,connected,85,
2022-03-21T06:42:13.000Z,35.3905624,139.4258281,75,440,20,26935818,3750,21750,-85,-18,10,connected,85,
2022-03-21T06:42:14.000Z,35.39051601,139.4258878,77,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:42:17.000Z,35.39036215,139.4260668,74,440,20,8659292,3750,21750,-86,-18,4,connected,86,
2022-03-21T06:42:19.000Z,35.39028522,139.4261563,75,440,20,8659292,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:42:20.000Z,35.39025806,139.4261933,76,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:42:23.000Z,35.39018113,139.4262828,73,440,20,8659292,3750,21750,-86,-18,6,connected,86,
2022-03-21T06:42:25.000Z,35.39015001,139.4263282,73,440,20,8659292,3750,21750,-86,-18,7,connected,86,
2022-03-21T06:42:26.000Z,35.39014605,139.4263354,73,440,20,8659292,3750,21750,-86,-18,5,connected,86,
2022-03-21T06:47:08.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,2,connected,99,
2022-03-21T06:47:10.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,2,connected,99,
2022-03-21T06:47:11.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,4,connected,99,
2022-03-21T06:47:14.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,5,connected,99,
2022-03-21T06:47:16.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,5,connected,99,
2022-03-21T06:47:17.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,4,connected,99,
2022-03-21T06:47:20.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,5,connected,99,
2022-03-21T06:47:22.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,5,connected,99,
2022-03-21T06:47:23.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,3,connected,99,
2022-03-21T06:47:26.000Z,35.39012961,139.4263464,0,440,20,26935819,3750,21750,-99,-12,0,connected,99,
2022-03-21T06:47:28.000Z,35.39012961,139.4263464,2,440,20,26935819,3750,21750,-99,-12,0,connected,99,
2022-03-21T06:47:29.000Z,35.39012961,139.4263464,4,440,20,26935819,3750,21750,-99,-12,4,connected,99,
2022-03-21T06:47:32.000Z,35.39011094,139.4263524,11,440,20,26935819,3750,21750,-93,-12,7,connected,93,
2022-03-21T06:47:34.000Z,35.39009507,139.4263798,19,440,20,26935819,3750,21750,-93,-12,7,connected,84,
2022-03-21T06:47:35.000Z,35.39008713,139.4263929,25,440,20,26935819,3750,21750,-84,-12,11,connected,84,
2022-03-21T06:47:38.000Z,35.39009495,139.4263678,35,440,20,26935819,3750,21750,-79,-12,2,connected,79,
2022-03-21T06:47:40.000Z,35.39010562,139.4263689,43,440,20,26935819,3750,21750,-79,-12,2,connected,79,
2022-03-21T06:47:41.000Z,35.39010558,139.4263653,49,440,20,26935819,3750,21750,-79,-12,3,connected,79,
2022-03-21T06:47:44.000Z,35.39010153,139.4263641,60,440,20,26935819,3750,21750,-79,-12,2,connected,79,
2022-03-21T06:47:46.000Z,35.39010485,139.4263652,68,440,20,26935819,3750,21750,-79,-12,2,connected,79,
2022-03-21T06:47:47.000Z,35.39010483,139.4263628,75,440,20,26935819,3750,21750,-79,-17,4,connected,79,
2022-03-21T06:47:50.000Z,35.39010077,139.4263616,85,440,20,26935819,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:47:52.000Z,35.39009676,139.4263639,90,440,20,26935819,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:47:53.000Z,35.39010408,139.4263615,93,440,20,26935819,3750,21750,-89,-17,8,connected,89,
2022-03-21T06:47:56.000Z,35.39011196,139.4263424,91,440,20,26936070,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:47:58.000Z,35.39007634,139.426309,88,440,20,26936070,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:47:59.000Z,35.3900328,139.4262911,91,440,20,26936070,3750,21750,-89,-17,6,connected,89,
2022-03-21T06:48:02.000Z,35.39001811,139.4262911,94,440,20,26936070,3750,21750,-89,-17,6,connected,89,
2022-03-21T06:48:04.000Z,35.39002435,139.4262218,89,440,20,26936070,3750,21750,-89,-17,6,connected,89,
2022-03-21T06:48:05.000Z,35.39003398,139.4261597,90,440,20,26936070,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:48:08.000Z,35.39004082,139.4259747,92,440,20,26936070,3750,21750,-89,-17,5,connected,89,
2022-03-21T06:48:10.000Z,35.39004538,139.4258506,89,440,20,26936070,3750,21750,-89,-17,5,connected,89,
2022-03-21T06:48:11.000Z,35.39005105,139.4257968,89,440,20,26936070,3750,21750,-89,-17,8,connected,89,
2022-03-21T06:48:14.000Z,35.39006862,139.4256178,88,440,20,26936070,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:48:16.000Z,35.39008789,139.4254948,91,440,20,26936070,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:48:17.000Z,35.39009355,139.4254399,90,440,20,26935819,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:48:20.000Z,35.39011508,139.4252537,90,440,20,26935819,3750,21750,-84,-17,0,connected,84,
2022-03-21T06:48:22.000Z,35.39012698,139.4251295,91,440,20,26935819,3750,21750,-84,-17,0,connected,84,
2022-03-21T06:48:23.000Z,35.39013266,139.4250758,88,440,20,26935819,3750,21750,-84,-17,5,connected,84,
2022-03-21T06:48:26.000Z,35.39015134,139.4249672,92,440,20,26935819,3750,21750,-84,-17,7,connected,84,
2022-03-21T06:48:28.000Z,35.39023673,139.4249481,91,440,20,26935819,3750,21750,-84,-17,7,connected,90,
2022-03-21T06:48:29.000Z,35.39028141,139.424935,92,440,20,26935819,3750,21750,-90,-17,9,connected,90,
2022-03-21T06:48:32.000Z,35.39041545,139.4248956,90,440,20,26935819,3750,21750,-90,-17,6,connected,90,
2022-03-21T06:48:34.000Z,35.39041092,139.4249183,98,440,20,26935819,3750,21750,-90,-17,6,connected,85,
2022-03-21T06:48:35.000Z,35.39040129,139.4249804,99,440,20,26935819,3750,21750,-85,-17,4,connected,85,
2022-03-21T06:48:38.000Z,35.39038315,139.4251738,98,440,20,8929629,3750,21750,-89,-17,9,connected,89,
2022-03-21T06:48:40.000Z,35.39037124,139.4252979,98,440,20,8929629,3750,21750,-89,-17,9,connected,85,
2022-03-21T06:48:41.000Z,35.39036557,139.4253516,97,440,20,8929629,3750,21750,-85,-17,8,connected,85,
2022-03-21T06:48:44.000Z,35.39034065,139.4255307,97,440,20,8929629,3750,21750,-92,-17,10,connected,92,
2022-03-21T06:48:46.000Z,35.39032875,139.4256549,96,440,20,8929629,3750,21750,-92,-17,10,connected,92,
2022-03-21T06:48:47.000Z,35.39031912,139.4257169,96,440,20,8929629,3750,21750,-92,-17,7,connected,92,
2022-03-21T06:48:50.000Z,35.39029816,139.4258877,96,440,20,26933772,3750,21750,-92,-17,7,connected,92,
2022-03-21T06:48:52.000Z,35.39028626,139.4260118,96,440,20,8929539,475,18475,-92,-17,7,connected,88,
2022-03-21T06:48:53.000Z,35.39027324,139.4260655,96,440,20,8929539,475,18475,-86,-17,8,connected,86,
2022-03-21T06:48:56.000Z,35.39024832,139.4262446,96,440,20,8929539,475,18475,-86,-17,8,connected,86,
2022-03-21T06:48:58.000Z,35.39022907,139.4263688,95,440,20,11443037,3750,21750,-86,-17,12,connected,90,
2022-03-21T06:48:59.000Z,35.39022341,139.4264237,90,440,20,8659292,3750,21750,-86,-17,12,connected,86,
2022-03-21T06:49:02.000Z,35.39026241,139.4264643,91,440,20,8659292,3750,21750,-87,-17,7,connected,87,
2022-03-21T06:49:04.000Z,35.39036477,139.4264858,91,440,20,8659292,3750,21750,-87,-17,7,connected,86,
2022-03-21T06:49:05.000Z,35.39041228,139.4264966,91,440,20,8659292,3750,21750,-86,-17,8,connected,86,
2022-03-21T06:49:08.000Z,35.39042247,139.426419,88,440,20,8659292,3750,21750,-92,-17,13,connected,92,
2022-03-21T06:49:10.000Z,35.39043833,139.4262864,88,440,20,26935819,3750,21750,-92,-17,9,connected,92,
2022-03-21T06:49:11.000Z,35.39044796,139.4262244,88,440,20,26935819,3750,21750,-92,-17,8,connected,92,
2022-03-21T06:49:14.000Z,35.39047287,139.4260453,88,440,20,26935819,3750,21750,-92,-17,6,connected,92,
2022-03-21T06:49:16.000Z,35.39049552,139.4259295,89,440,20,26935819,3750,21750,-92,-17,6,connected,92,
2022-03-21T06:49:17.000Z,35.39050515,139.4258674,89,440,20,26935819,3750,21750,-92,-17,5,connected,92,
2022-03-21T06:49:20.000Z,35.39053006,139.4256884,89,440,20,26935819,3750,21750,-85,-17,5,connected,85,
2022-03-21T06:49:22.000Z,35.39055271,139.4255726,89,440,20,26935819,3750,21750,-85,-17,5,connected,85,
2022-03-21T06:49:23.000Z,35.39056233,139.4255105,89,440,20,26935819,3750,21750,-85,-17,5,connected,85,
2022-03-21T06:49:26.000Z,35.39059459,139.4253314,89,440,20,26935819,3750,21750,-85,-17,7,connected,85,
2022-03-21T06:49:28.000Z,35.39061386,139.4252085,89,440,20,26935819,3750,21750,-85,-17,7,connected,85,
2022-03-21T06:49:29.000Z,35.39061614,139.4251464,89,440,20,26935819,3750,21750,-85,-17,1,connected,85,
2022-03-21T06:49:32.000Z,35.39064106,139.4249685,87,440,20,26935819,3750,21750,-85,-17,4,connected,85,
2022-03-21T06:49:34.000Z,35.39064674,139.4249148,91,440,20,26935819,3750,21750,-85,-17,4,connected,85,
2022-03-21T06:49:35.000Z,35.39066879,139.424916,91,440,20,26935819,3750,21750,-91,-17,10,connected,91,
2022-03-21T06:49:38.000Z,35.39082318,139.4249244,91,440,20,26935818,3750,21750,-88,-17,6,connected,88,
2022-03-21T06:49:40.000Z,35.390908,139.4249208,89,440,20,26935818,3750,21750,-88,-17,6,connected,91,
2022-03-21T06:49:41.000Z,35.3909114,139.4249292,97,440,20,26935818,3750,21750,-91,-17,7,connected,91,
2022-03-21T06:49:44.000Z,35.39088761,139.425076,95,440,20,26933772,3750,21750,-91,-17,8,connected,91,
2022-03-21T06:49:46.000Z,35.39087571,139.4252002,95,440,20,26933772,3750,21750,-91,-17,8,connected,91,
2022-03-21T06:49:47.000Z,35.39086212,139.4252694,95,440,20,26933772,3750,21750,-88,-17,8,connected,88,
2022-03-21T06:49:50.000Z,35.39084116,139.4254401,96,440,20,26933772,3750,21750,-91,-17,7,connected,91,
2022-03-21T06:49:52.000Z,35.39082925,139.4255643,96,440,20,26933772,3750,21750,-91,-17,7,connected,91,
2022-03-21T06:49:53.000Z,35.39082697,139.4256264,95,440,20,26933772,3750,21750,-91,-17,9,connected,91,
2022-03-21T06:49:56.000Z,35.39079469,139.425803,97,440,20,26933772,3750,21750,-91,-17,7,connected,91,
2022-03-21T06:49:58.000Z,35.3907794,139.42592,96,440,20,26933772,3750,21750,-91,-17,7,connected,86,
2022-03-21T06:49:59.000Z,35.39076977,139.4259821,98,440,20,8929539,475,18475,-86,-17,5,connected,86,
2022-03-21T06:50:02.000Z,35.39074485,139.42616,96,440,20,8929539,475,18475,-81,-17,7,connected,81,
2022-03-21T06:50:04.000Z,35.39073294,139.4262841,98,440,20,8929539,475,18475,-81,-17,7,connected,81,
2022-03-21T06:50:05.000Z,35.39072332,139.4263462,97,440,20,8929539,475,18475,-87,-17,9,connected,87,
2022-03-21T06:50:08.000Z,35.39070178,139.4265325,98,440,20,8929539,475,18475,-87,-17,11,connected,87,
2022-03-21T06:50:10.000Z,35.39067913,139.4266482,100,440,20,8929539,475,18475,-87,-17,11,connected,87,
2022-03-21T06:50:11.000Z,35.39067008,139.4266948,94,440,20,8929539,475,18475,-82,-17,7,connected,82,
2022-03-21T06:50:14.000Z,35.39063384,139.4268798,96,440,20,8929539,475,18475,-82,-17,12,connected,82,
2022-03-21T06:50:16.000Z,35.39061119,139.4269956,97,440,20,8929539,475,18475,-82,-17,12,connected,82,
2022-03-21T06:50:17.000Z,35.39060156,139.4270577,96,440,20,8929539,475,18475,-82,-17,5,connected,82,
2022-03-21T06:50:20.000Z,35.39056194,139.4272356,93,440,20,8929539,475,18475,-82,-17,7,connected,82,
2022-03-21T06:50:22.000Z,35.39053929,139.4273514,97,440,20,8929539,475,18475,-82,-17,7,connected,82,
2022-03-21T06:50:23.000Z,35.39052627,139.4274051,88,440,20,8929539,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:26.000Z,35.39054604,139.4274684,90,440,20,8929539,475,18475,-82,-17,8,connected,82,
2022-03-21T06:50:28.000Z,35.39064105,139.4274899,91,440,20,8929539,475,18475,-82,-17,8,connected,87,
2022-03-21T06:50:29.000Z,35.39069591,139.4275007,91,440,20,8659292,3750,21750,-87,-17,6,connected,87,
2022-03-21T06:50:32.000Z,35.39075812,139.4275126,90,440,20,8659292,3750,21750,-87,-17,7,connected,87,
2022-03-21T06:50:34.000Z,35.39076606,139.4273956,88,440,20,8659292,3750,21750,-87,-17,7,connected,87,
2022-03-21T06:50:35.000Z,35.39077569,139.4273335,88,440,20,8659292,3750,21750,-94,-17,11,connected,94,
2022-03-21T06:50:38.000Z,35.39080457,139.4271473,89,440,20,10966017,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:40.000Z,35.39081987,139.4270315,90,440,20,10966017,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:41.000Z,35.3908295,139.4269694,90,440,20,10966017,475,18475,-82,-17,7,connected,82,
2022-03-21T06:50:44.000Z,35.39086177,139.4267916,91,440,20,10966017,475,18475,-83,-17,7,connected,83,
2022-03-21T06:50:46.000Z,35.39088103,139.4266674,91,440,20,10966017,475,18475,-83,-17,7,connected,83,
2022-03-21T06:50:47.000Z,35.39088669,139.4266125,91,440,20,10966017,475,18475,-82,-17,8,connected,82,
2022-03-21T06:50:50.000Z,35.39091162,139.4264346,90,440,20,10966017,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:52.000Z,35.39093088,139.4263117,90,440,20,10966017,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:53.000Z,35.39094051,139.4262496,90,440,20,10966017,475,18475,-82,-17,6,connected,82,
2022-03-21T06:50:56.000Z,35.39096882,139.4260789,91,440,20,10966017,475,18475,-83,-17,6,connected,83,
2022-03-21T06:50:58.000Z,35.39098411,139.4259619,91,440,20,10966017,475,18475,-83,-17,6,connected,82,
2022-03-21T06:50:59.000Z,35.39099373,139.4258998,91,440,20,10966017,475,18475,-82,-17,9,connected,82,
2022-03-21T06:51:02.000Z,35.39102261,139.4257136,91,440,20,14411867,3750,21750,-90,-17,8,connected,90,
2022-03-21T06:51:04.000Z,35.39103791,139.4255978,92,440,20,14411867,3750,21750,-90,-17,8,connected,90,
2022-03-21T06:51:05.000Z,35.39104019,139.4255357,92,440,20,26935818,3750,21750,-90,-17,10,connected,90,
2022-03-21T06:51:08.000Z,35.39107246,139.4253578,90,440,20,26935815,475,18475,-88,-17,3,connected,88,
2022-03-21T06:51:10.000Z,35.39108437,139.4252337,90,440,20,26935815,475,18475,-88,-17,3,connected,88,
2022-03-21T06:51:11.000Z,35.39109739,139.42518,91,440,20,26935815,475,18475,-77,-17,0,connected,77,
2022-03-21T06:51:14.000Z,35.39112231,139.4250021,89,440,20,26935815,475,18475,-85,-17,9,connected,85,
2022-03-21T06:51:16.000Z,35.39114154,139.4249794,92,440,20,26935815,475,18475,-85,-17,9,connected,85,
2022-03-21T06:51:17.000Z,35.39117831,139.4249818,91,440,20,26935815,475,18475,-85,-17,9,connected,85,
2022-03-21T06:51:20.000Z,35.39133155,139.4250213,92,440,20,26935815,475,18475,-85,-17,5,connected,85,
2022-03-21T06:51:22.000Z,35.39140507,139.4250249,90,440,20,26935815,475,18475,-85,-17,5,connected,85,
2022-03-21T06:51:23.000Z,35.3914045,139.4250404,102,440,20,11404654,475,475,-85,-17,8,connected,70,
2022-03-21T06:51:26.000Z,35.39137279,139.4252027,98,440,20,11404654,,,,,,,70,
2022-03-21T06:51:28.000Z,35.39135354,139.4253269,101,440,20,11404654,,,,,,,70,
2022-03-21T06:51:29.000Z,35.39134392,139.425389,103,440,20,11404654,,,,,,,70,
2022-03-21T06:51:32.000Z,35.39131164,139.4255668,104,440,20,1,,,,,,,70,
2022-03-21T06:51:34.000Z,35.39129239,139.425691,96,440,20,1,,,,,,,70,
2022-03-21T06:51:35.000Z,35.39127937,139.4257447,97,440,20,1,,,,,,,63,
2022-03-21T06:51:38.000Z,35.39124709,139.4259226,99,440,20,1,,,,,,,63,
2022-03-21T06:51:40.000Z,35.39122784,139.4260467,102,440,20,1,,,,,,,63,
2022-03-21T06:51:41.000Z,35.39121482,139.4261005,98,440,20,1,,,,,,,63,
2022-03-21T06:51:44.000Z,35.39118594,139.4262867,101,440,20,1,,,,,,,63,
2022-03-21T06:51:46.000Z,35.39116329,139.4264025,99,440,20,1,,,,,,,63,
2022-03-21T06:51:47.000Z,35.39115367,139.4264646,99,440,20,1,,,,,,,63,
2022-03-21T06:51:50.000Z,35.39111743,139.4266496,96,440,20,1,,,,,,,63,
2022-03-21T06:51:52.000Z,35.39110609,139.4267582,94,440,20,1,,,,,,,63,
2022-03-21T06:51:53.000Z,35.3910925,139.4268275,94,440,20,1,,,,,,,63,
2022-03-21T06:51:56.000Z,35.39106022,139.4270053,95,440,20,1,,,,,,,63,
2022-03-21T06:51:58.000Z,35.39103023,139.4271211,94,440,20,1,,,,,,,63,
2022-03-21T06:51:59.000Z,35.39103191,139.4271761,95,440,20,1,,,,,,,63,
2022-03-21T06:52:02.000Z,35.39099964,139.4273539,98,440,20,1,,,,,,,63,
2022-03-21T06:52:04.000Z,35.39098038,139.4274781,96,440,20,1,,,,,,,63,
2022-03-21T06:52:05.000Z,35.39096736,139.4275318,92,440,20,1,,,,,,,63,
2022-03-21T06:52:08.000Z,35.39100298,139.4275652,91,440,20,1,,,,,,,63,
2022-03-21T06:52:10.000Z,35.39110872,139.4275939,91,440,20,1,,,,,,,63,
2022-03-21T06:52:11.000Z,35.39115226,139.4276118,92,440,20,1,,,,,,,63,
2022-03-21T06:52:14.000Z,35.39119695,139.4275987,91,440,20,1,,,,,,,63,
2022-03-21T06:52:16.000Z,35.39121959,139.4274829,89,440,20,1,,,,,,,63,
2022-03-21T06:52:17.000Z,35.39122922,139.4274209,89,440,20,1,,,,,,,63,
2022-03-21T06:52:20.000Z,35.39126207,139.4272275,89,440,20,1,,,,,,,63,
2022-03-21T06:52:22.000Z,35.39128867,139.4271033,88,440,20,1,,,,,,,63,
2022-03-21T06:52:23.000Z,35.39130169,139.4270496,90,440,20,1,,,,,,,63,
2022-03-21T06:52:26.000Z,35.39133793,139.4268646,90,440,20,1,,,,,,,63,
2022-03-21T06:52:28.000Z,35.39135662,139.4267559,90,440,20,1,,,,,,,63,
2022-03-21T06:52:29.000Z,35.39136624,139.4266939,89,440,20,11467939,,,,,,,63,
2022-03-21T06:52:32.000Z,35.39140191,139.4265243,91,440,20,11467939,,,,,,,63,
