time,lat,lon,alt,MCC,MNC,CELL_ID,earfcn_dl,earfcn_ul,RSRP,RSRQ,SINR,LTE RRC,csq,cgreg
2022-03-09T06:14:18.000Z,35.388229061,139.430208574,85,440,20,9589505,475,-1,-80,-16,0.0,idle,80,"[0, 1]"
2022-03-09T06:14:19.000Z,35.388250002,139.43013934,85,440,20,9589505,475,-1,-80,-16,0.0,idle,80,"[0, 1]"
2022-03-09T06:14:22.000Z,35.388324138,139.429924482,82,440,20,9589505,475,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:24.000Z,35.388369415,139.429794376,82,440,20,9589505,475,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:25.000Z,35.388394321,139.429717984,82,440,20,9589505,475,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:28.000Z,35.388461109,139.429503125,81,440,20,9589505,475,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:30.000Z,35.388502991,139.429364658,82,440,20,9589505,475,-1,-80,-16,3.0,idle,80,"[0, 1]"
2022-03-09T06:14:31.000Z,35.388527896,139.429288266,82,440,20,9589505,475,-1,-80,-16,3.0,idle,80,"[0, 1]"
2022-03-09T06:14:34.000Z,35.388594683,139.429073406,83,440,20,9589505,475,-1,-79,-16,3.0,idle,79,"[0, 1]"
2022-03-09T06:14:36.000Z,35.388636565,139.428934939,85,440,20,9589505,475,-1,-79,-16,3.0,idle,80,"[0, 1]"
2022-03-09T06:14:37.000Z,35.38866147,139.428858546,85,440,20,9589505,475,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:40.000Z,35.388738999,139.428652046,85,440,20,9589505,475,-1,-80,-16,6.0,idle,80,"[0, 1]"
2022-03-09T06:14:42.000Z,35.388788239,139.42851478,82,440,20,26936070,3750,-1,-80,-16,6.0,idle,80,"[0, 1]"
2022-03-09T06:14:43.000Z,35.38880918,139.428445546,84,440,20,26936070,3750,-1,-81,-16,6.0,idle,81,"[0, 1]"
2022-03-09T06:14:46.000Z,35.388875965,139.428230685,83,440,20,26936070,3750,-1,-81,-16,6.0,idle,81,"[0, 1]"
2022-03-09T06:14:48.000Z,35.38892181,139.428085058,85,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:14:49.000Z,35.38894275,139.428015823,85,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:14:52.000Z,35.389020848,139.427793803,85,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:14:54.000Z,35.389066123,139.427663694,84,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:14:55.000Z,35.389087062,139.42759446,85,440,20,26936070,3750,-1,-80,-16,5.0,idle,80,"[0, 1]"
2022-03-09T06:14:58.000Z,35.389161194,139.427379597,85,440,20,26936070,3750,-1,-80,-16,1.0,idle,80,"[0, 1]"
2022-03-09T06:15:00.000Z,35.389207038,139.427233969,85,440,20,26936070,3750,-1,-80,-16,1.0,idle,80,"[0, 1]"
2022-03-09T06:15:01.000Z,35.389231373,139.427173094,85,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:15:04.000Z,35.389298156,139.426958231,84,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:15:06.000Z,35.389344,139.426812602,84,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:15:07.000Z,35.389372287,139.426743367,83,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:15:10.000Z,35.389442464,139.426536864,85,440,20,26936070,3750,-1,-80,-16,6.0,idle,80,"[0, 1]"
2022-03-09T06:15:12.000Z,35.38948096,139.426391234,86,440,20,26936070,3750,-1,-80,-16,6.0,idle,79,"[0, 1]"
2022-03-09T06:15:13.000Z,35.389501899,139.426321999,81,440,20,26936070,3750,-1,-79,-16,6.0,idle,79,"[0, 1]"
2022-03-09T06:15:16.000Z,35.389518885,139.426261124,78,440,20,26936070,3750,-1,-80,-16,3.0,idle,80,"[0, 1]"
2022-03-09T06:15:18.000Z,35.38951549,139.426252764,79,440,20,26936070,3750,-1,-80,-16,3.0,idle,80,"[0, 1]"
2022-03-09T06:15:19.000Z,35.38951549,139.426252764,79,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:15:22.000Z,35.389518885,139.426261124,82,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:15:24.000Z,35.389555648,139.426263527,85,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:15:25.000Z,35.389621244,139.42628265,86,440,20,26936070,3750,-1,-80,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:15:28.000Z,35.389811255,139.4263245,84,440,20,26936070,3750,-1,-85,-16,9.0,idle,85,"[0, 1]"
2022-03-09T06:15:30.000Z,35.389906254,139.426344824,84,440,20,26936070,3750,-1,-85,-16,9.0,idle,85,"[0, 1]"
2022-03-09T06:15:31.000Z,35.389953759,139.426355587,81,440,20,26936070,3750,-1,-85,-16,10.0,idle,85,"[0, 1]"
2022-03-09T06:15:34.000Z,35.390048759,139.426375911,81,440,20,26936070,3750,-1,-84,-16,10.0,idle,84,"[0, 1]"
2022-03-09T06:15:36.000Z,35.390085521,139.426378314,81,440,20,26936070,3750,-1,-84,-16,10.0,idle,84,"[0, 1]"
2022-03-09T06:15:37.000Z,35.390096264,139.426386674,78,440,20,26936070,3750,-1,-85,-16,11.0,idle,85,"[0, 1]"
2022-03-09T06:15:40.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,11.0,idle,85,"[0, 1]"
2022-03-09T06:15:42.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,12.0,idle,85,"[0, 1]"
2022-03-09T06:15:43.000Z,35.390110972,139.426387876,82,440,20,26936070,3750,-1,-85,-16,12.0,idle,85,"[0, 1]"
2022-03-09T06:15:46.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,8.0,idle,85,"[0, 1]"
2022-03-09T06:15:48.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,8.0,idle,85,"[0, 1]"
2022-03-09T06:15:49.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,9.0,idle,85,"[0, 1]"
2022-03-09T06:15:52.000Z,35.390110972,139.426387876,81,440,20,26936070,3750,-1,-85,-16,10.0,idle,85,"[0, 1]"
2022-03-09T06:15:54.000Z,35.390110972,139.426387876,80,440,20,26936070,3750,-1,-85,-16,10.0,idle,85,"[0, 1]"
2022-03-09T06:15:55.000Z,35.390107577,139.426379515,83,440,20,26936070,3750,-1,-85,-16,6.0,idle,85,"[0, 1]"
2022-03-09T06:15:58.000Z,35.390096264,139.426386674,78,440,20,26936070,3750,-1,-85,-16,6.0,idle,85,"[0, 1]"
2022-03-09T06:16:00.000Z,35.390096846,139.426372356,72,440,20,26936070,3750,-1,-85,-16,8.0,idle,85,"[0, 1]"
2022-03-09T06:16:01.000Z,35.390093463,139.426365197,66,440,20,26936070,3750,-1,-85,-16,8.0,idle,85,"[0, 1]"
2022-03-09T06:16:04.000Z,35.390090687,139.426346123,60,440,20,26936070,3750,-1,-85,-16,5.0,idle,85,"[0, 1]"
2022-03-09T06:16:06.000Z,35.390094688,139.426342568,54,440,20,26936070,3750,-1,-81,-16,5.0,idle,85,"[0, 1]"
2022-03-09T06:16:07.000Z,35.390087353,139.426343769,49,440,20,26936070,3750,-1,-85,-16,9.0,idle,85,"[0, 1]"
2022-03-09T06:16:10.000Z,35.390087426,139.426350977,42,440,20,26936070,3750,-1,-85,-16,6.0,idle,85,"[0, 1]"
2022-03-09T06:16:12.000Z,35.390087475,139.426355783,37,440,20,26936070,3750,-1,-85,-16,6.0,idle,85,"[0, 1]"
2022-03-09T06:16:13.000Z,35.3900875,139.426358185,33,440,20,26936070,3750,-1,-85,-16,4.0,idle,85,"[0, 1]"
2022-03-09T06:16:16.000Z,35.390090956,139.426372552,29,440,20,26936070,3750,-1,-85,-16,4.0,idle,80,"[0, 1]"
2022-03-09T06:16:18.000Z,35.390090993,139.426376156,26,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:16:19.000Z,35.3900944,139.426385718,23,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:16:22.000Z,35.390094437,139.426389322,19,440,20,26936070,3750,-1,-80,-16,2.0,idle,80,"[0, 1]"
2022-03-09T06:16:24.000Z,35.390094449,139.426390523,16,440,20,26936070,3750,-1,-81,-16,2.0,idle,81,"[0, 1]"
2022-03-09T06:16:25.000Z,35.390094461,139.426391725,13,440,20,26936070,3750,-1,-81,-16,2.0,idle,81,"[0, 1]"
2022-03-09T06:16:28.000Z,35.390090533,139.426402488,9,440,20,26936070,3750,-1,-89,-16,7.0,idle,98,"[0, 1]"
2022-03-09T06:16:30.000Z,35.39010187,139.426397731,7,440,20,8659292,3750,-1,-98,-16,3.0,idle,98,"[0, 1]"
2022-03-09T06:16:31.000Z,35.390101882,139.426398933,6,440,20,8659292,3750,-1,-89,-10,3.0,idle,89,"[0, 1]"
2022-03-09T06:16:34.000Z,35.390097954,139.426409696,4,440,20,8659292,3750,-1,-89,-10,3.0,idle,89,"[0, 1]"
2022-03-09T06:16:36.000Z,35.390094571,139.426402537,4,440,20,8659292,3750,-1,-100,-20,9.0,idle,100,"[0, 1]"
2022-03-09T06:16:37.000Z,35.390097966,139.426410897,2,440,20,26935819,3750,-1,-100,-20,4.0,idle,100,"[0, 1]"
2022-03-09T06:16:40.000Z,35.390108734,139.42642166,1,440,20,26935819,3750,-1,-101,-20,4.0,idle,101,"[0, 1]"
